id,name,name_en,name_ko,name_ja
245,Trongsa District,Trongsa District,트롱 사 (Trongsa) 지구,トロンサ地区
230,Tsirang District,Tsirang District,Tsirang 지구,ツィラン地区
231,Wangdue Phodrang District,Wangdue Phodrang District,Wangdue Phodrang 지구,ワンデュー・フォドラン地区
233,Zhemgang District,Zhemgang District,Zhemgang 지역,Zhemgang地区
3375,Beni Department,Beni Department,베니 부서,ベニ部門
3382,Chuquisaca Department,Chuquisaca Department,Chuquisaca 부서,チュキサカ部門
3381,Cochabamba Department,Cochabamba Department,코차 바바 부서,コチャバンバ部門
3380,La Paz Department,La Paz Department,La Paz 부서,ラパス部門
3376,Oruro Department,Oruro Department,오루로 부서,オルロ部門
3379,Pando Department,Pando Department,판도 부서,パンド部門
3383,Potosí Department,Potosí Department,Potosí 부서,ポトシ部門
3377,Santa Cruz Department,Santa Cruz Department,산타 크루즈 부서,サンタクルス部門
3378,Tarija Department,Tarija Department,Tarija 부서,タリヤ部門
5086,Bonaire,Bonaire,보네이,ボネール
5087,Saba,Saba,사바,サバ
5088,Sint Eustatius,Sint Eustatius,Sint Eustatius,Sint Eustatius
472,Bosnian Podrinje Canton,Bosnian Podrinje Canton,보스니아 포드 린제 캔톤,ボスニアのポドリニエカントン
460,Brčko District,Brčko District,Brčko 지구,ブルチコ地区
471,Canton 10,Canton 10,캔톤 10,カントン10
462,Central Bosnia Canton,Central Bosnia Canton,중앙 보스니아 캔톤,中央ボスニアカントン
467,Federation of Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,보스니아와 헤르체고비나 연맹,ボスニアとヘルツェゴビナ連盟
463,Herzegovina-Neretva Canton,Herzegovina-Neretva Canton,Herzegovina-Neretva Canton,Herzegovina-neretva Canton
464,Posavina Canton,Posavina Canton,포사비나 캔톤,Posavina Canton
470,Republika Srpska,Republika Srpska,republika srpska,Republika srpska
466,Sarajevo Canton,Sarajevo Canton,사라예보 캔톤,サラエボカントン
461,Tuzla Canton,Tuzla Canton,Tuzla Canton,Tuzla Canton
465,Una-Sana Canton,Una-Sana Canton,우나 사나 캔톤,Una-Sana Canton
469,West Herzegovina Canton,West Herzegovina Canton,웨스트 헤르체고비나 캔톤,西ヘルツェゴビナカントン
468,Zenica-Doboj Canton,Zenica-Doboj Canton,제니카 도보지 캔톤,Zenica-Doboj Canton
3067,Central District,Central District,중앙 지구,中央地区
3061,Ghanzi District,Ghanzi District,간지 지구,ガンジ地区
3066,Kgalagadi District,Kgalagadi District,Kgalagadi 지구,Kgalagadi地区
3062,Kgatleng District,Kgatleng District,Kgatleng 지구,Kgatleng地区
3069,Kweneng District,Kweneng District,Kweneng 지구,クウェネン地区
3060,Ngamiland,Ngamiland,ngamiland,ngamiland
3068,North-East District,North-East District,북동부,北東地区
3065,North-West District,North-West District,북서쪽 지구,北西地区
3064,South-East District,South-East District,남동부,南東地区
3063,Southern District,Southern District,남부 지역,南部地区
2012,Acre,Acre,에이커,エーカー
2007,Alagoas,Alagoas,Alagoas,アラゴス
1999,Amapá,Amapá,Amapá,アマパ
2004,Amazonas,Amazonas,아마존,アマゾナス
2002,Bahia,Bahia,바히아,バイア
2016,Ceará,Ceará,Ceará,セアラ
2017,Distrito Federal,Distrito Federal,영아 연방,Distrito Federal
2018,Espírito Santo,Espírito Santo,Espírito Santo,エスピリト・サント
2000,Goiás,Goiás,Goiás,ゴイアス
2015,Maranhão,Maranhão,마란 히,マランハオ
2011,Mato Grosso,Mato Grosso,마토 그로소,マト・グロッソ
2010,Mato Grosso do Sul,Mato Grosso do Sul,Mato Grosso do sul,マト・グロッソ・ドゥル
1998,Minas Gerais,Minas Gerais,미나스 게라 이스,ミナス・ジェレー
2009,Pará,Pará,파라,パラ
2005,Paraíba,Paraíba,Paraíba,パライバ
2022,Paraná,Paraná,Paraná,パラナ
2006,Pernambuco,Pernambuco,Pernambuco,Pernambuco
2008,Piauí,Piauí,Piauí,ピアウイ
1997,Rio de Janeiro,Rio de Janeiro,리오 데 자네이로,リオデジャネイロ
2019,Rio Grande do Norte,Rio Grande do Norte,Rio Grande do Norte,リオ・グランデ・ド・ノルテ
2001,Rio Grande do Sul,Rio Grande do Sul,리오 그란데는 술,リオ・グランデ・ド・スール
2013,Rondônia,Rondônia,Rondônia,ロンドニア
4858,Roraima,Roraima,로라 이마,ロライマ
2014,Santa Catarina,Santa Catarina,산타 카타리나,サンタカタリーナ
2021,São Paulo,São Paulo,상파울루,サンパウロ
2003,Sergipe,Sergipe,Sergipe,セルギペ
2020,Tocantins,Tocantins,Tocantins,トカンティン
1217,Belait District,Belait District,벨라이트 지구,ベレイト地区
1216,Brunei-Muara District,Brunei-Muara District,브루나이-무아 지구,Brunei-Muara地区
1218,Temburong District,Temburong District,Temburong 지역,Temburong地区
1219,Tutong District,Tutong District,Tutong District,チュトン地区
4699,Blagoevgrad Province,Blagoevgrad Province,Blagoevcad 지방,Blagoevgrad州
4715,Burgas Province,Burgas Province,부르 가스 지방,ブルガス州
4718,Dobrich Province,Dobrich Province,도브리히 지방,ドブリッヒ州
4693,Gabrovo Province,Gabrovo Province,가브 로보 지방,ガブロボ州
4704,Haskovo Province,Haskovo Province,하스 코보 지방,ハスコボ州
4702,Kardzhali Province,Kardzhali Province,Kardzhali 지방,カルツハリ州
4703,Kyustendil Province,Kyustendil Province,Kyustendil 지방,キュステンディル州
4710,Lovech Province,Lovech Province,Lovech Province,Lovech州
4696,Montana Province,Montana Province,몬태나 지방,モンタナ州
4712,Pazardzhik Province,Pazardzhik Province,Pazardzhik 지방,パザルジク州
4695,Pernik Province,Pernik Province,Pernik 지방,ペルニク州
4706,Pleven Province,Pleven Province,Pleven 지방,Pleven州
4701,Plovdiv Province,Plovdiv Province,Plovdiv 지방,プロブディブ州
4698,Razgrad Province,Razgrad Province,Razegad 지방,Razgrad州
4713,Ruse Province,Ruse Province,Ruse 지방,Ruse州
4882,Shumen,Shumen,Shumen,シューメン
4708,Silistra Province,Silistra Province,실리스트라 지방,シリストラ州
4700,Sliven Province,Sliven Province,슬라이브 지방,スライブン州
4694,Smolyan Province,Smolyan Province,smolyan 지방,スモリアン州
4705,Sofia City Province,Sofia City Province,소피아 시티,ソフィアシティ州
4719,Sofia Province,Sofia Province,소피아 지방,ソフィア州
4707,Stara Zagora Province,Stara Zagora Province,Stara Zagora 지방,スター・ザゴラ州
4714,Targovishte Province,Targovishte Province,Targovishte 지방,Targovishte州
4717,Varna Province,Varna Province,바나 지방,ヴァルナ州
4709,Veliko Tarnovo Province,Veliko Tarnovo Province,Veliko Tarnovo 지방,Veliko Tarnovo州
4697,Vidin Province,Vidin Province,비딘성,ビディン州
4711,Vratsa Province,Vratsa Province,Vratsa 지방,Vratsa州
4716,Yambol Province,Yambol Province,Yambol 지방,ヤンボル州
3160,Balé Province,Balé Province,발레 지방,バラ州
3155,Bam Province,Bam Province,BAM 지방,バム州
3120,Banwa Province,Banwa Province,Banwa 지방,バンワ州
3152,Bazèga Province,Bazèga Province,바자가 지방,バゼガ州
3138,Boucle du Mouhoun Region,Boucle du Mouhoun Region,Boucle du Mouhoun 지역,ブール・デュ・ムーホーン地域
3121,Bougouriba Province,Bougouriba Province,부고리바 지방,ブーグーリバ州
3131,Boulgou,Boulgou,Boulgou,boulgou
3153,Cascades Region,Cascades Region,캐스케이드 지역,カスケード地域
3136,Centre,Centre,센터,中心
3162,Centre-Est Region,Centre-Est Region,중앙부 지역,センターエスト領域
3127,Centre-Nord Region,Centre-Nord Region,중앙 노드 지역,センターノード地域
3115,Centre-Ouest Region,Centre-Ouest Region,센터 오우스트 지역,センターアスト領域
3149,Centre-Sud Region,Centre-Sud Region,센터-슈드 지역,中心部の地域
3167,Comoé Province,Comoé Province,코모에 지방,コモ州
3158,Est Region,Est Region,EST 지역,EST地域
3148,Ganzourgou Province,Ganzourgou Province,간주 구주,ガンゾルゴウ州
3122,Gnagna Province,Gnagna Province,gnagna 지방,ガナグナ州
3143,Gourma Province,Gourma Province,Gourma Province,グーマ州
3165,Hauts-Bassins Region,Hauts-Bassins Region,Hauts-Bassins 지역,Hauts-Bassins地域
3129,Houet Province,Houet Province,Houet 지방,houet州
3135,Ioba Province,Ioba Province,이오바 지방,イオバ州
3168,Kadiogo Province,Kadiogo Province,카디오고 지방,カディオゴ州
3112,Kénédougou Province,Kénédougou Province,케네 두구 (Kénédougou),ケネドゥーゴウ州
3132,Komondjari Province,Komondjari Province,Komondjari 지방,コモンジャリ州
3157,Kompienga Province,Kompienga Province,Kompienga 지방,コンピエンガ州
3146,Kossi Province,Kossi Province,코시 지방,コッシ州
3133,Koulpélogo Province,Koulpélogo Province,Koulpélogo 지방,Koulpélogo州
3161,Kouritenga Province,Kouritenga Province,Kouritenga 지방,Kouritenga州
3147,Kourwéogo Province,Kourwéogo Province,Kourwéogo 지방,Kourwéogo州
3159,Léraba Province,Léraba Province,레라 바 지방,レラバ州
3151,Loroum Province,Loroum Province,로 루마 지방,ロルム州
3123,Mouhoun,Mouhoun,Mouhoun,ムーフーン
3116,Nahouri Province,Nahouri Province,나후리 지방,ナホリ州
3113,Namentenga Province,Namentenga Province,Namentenga 지방,ナメンガ州
3142,Nayala Province,Nayala Province,나 일라 지방,ナヤラ州
3164,"Nord Region, Burkina Faso","Nord Region, Burkina Faso","Nord 지역, Burkina Faso",ノード地域、ブルキナファソ
3156,Noumbiel Province,Noumbiel Province,Noumbiel 주,ヌムビエル州
3141,Oubritenga Province,Oubritenga Province,Oubritenga 지방,Oubritenga州
3144,Oudalan Province,Oudalan Province,오다란 지방,オウダラン州
3117,Passoré Province,Passoré Province,Passoré 지방,Passoré州
3125,Plateau-Central Region,Plateau-Central Region,고원 중앙 지역,プラトー中央領域
3163,Poni Province,Poni Province,포니 지방,ポニ州
3114,Sahel Region,Sahel Region,Sahel 지역,サヘル地域
3154,Sanguié Province,Sanguié Province,Sanguié 지방,Sanguié州
3126,Sanmatenga Province,Sanmatenga Province,Sanmatenga 지방,サンマテンガ州
3139,Séno Province,Séno Province,Séno Province,セノ州
3119,Sissili Province,Sissili Province,시실리 지방,シシリ州
3166,Soum Province,Soum Province,수장,スム州
3137,Sourou Province,Sourou Province,Sourou Province,Sourou州
3140,Sud-Ouest Region,Sud-Ouest Region,Sud-ouest 지역,Sud-ouest領域
3128,Tapoa Province,Tapoa Province,타포아 지방,タポア州
3134,Tuy Province,Tuy Province,Tuy 지방,Tuy州
3124,Yagha Province,Yagha Province,야가 지방,ヤガ州
3150,Yatenga Province,Yatenga Province,Yatenga 지방,ヤテンガ州
3145,Ziro Province,Ziro Province,Ziro 지방,Ziro州
3130,Zondoma Province,Zondoma Province,Zondoma Province,ゾンドマ州
3118,Zoundwéogo Province,Zoundwéogo Province,Zoundwéogo 지방,Zoundwéogo州
3196,Bubanza Province,Bubanza Province,Bubanza 지방,ブバンザ州
3198,Bujumbura Mairie Province,Bujumbura Mairie Province,Bujumbura Mairie 지방,ブジュンブラ・マイリー州
3200,Bujumbura Rural Province,Bujumbura Rural Province,Bujumbura 농촌 지방,ブジュンブラ地方の州
3202,Bururi Province,Bururi Province,부리 지방,ブルーリ州
3201,Cankuzo Province,Cankuzo Province,Cankuzo 지방,カンクゾ州
3190,Cibitoke Province,Cibitoke Province,Cibitoke 지방,シビトーク州
3197,Gitega Province,Gitega Province,Gitega 지방,Gitega州
3194,Karuzi Province,Karuzi Province,카루지 지방,カルジ州
3192,Kayanza Province,Kayanza Province,카야자 지방,カヤンザ州
3195,Kirundo Province,Kirundo Province,키룬도 지방,キルンド州
3188,Makamba Province,Makamba Province,Makamba 지방,マカンバ州
3193,Muramvya Province,Muramvya Province,무라비아 지방,ムラムヴィア州
3186,Muyinga Province,Muyinga Province,무잉 타 지방,ムイニン州
3187,Mwaro Province,Mwaro Province,Mwaro 지방,ムワロ州
3199,Ngozi Province,Ngozi Province,Ngozi 지방,Ngozi州
3185,Rumonge Province,Rumonge Province,루몬지 지방,Rumonge州
3189,Rutana Province,Rutana Province,루타나 지방,ルタナ州
3191,Ruyigi Province,Ruyigi Province,Ruyigi 지방,ルイジ州
3984,Banteay Meanchey,Banteay Meanchey,Banteay Meanchey,Banteay reaverchey
3976,Battambang,Battambang,Battambang,バタンバン
3991,Kampong Cham,Kampong Cham,캄폰 샹,カンポン・チャム
3979,Kampong Chhnang,Kampong Chhnang,Kampong Chhnang,カンポン・チナン
3988,Kampong Speu,Kampong Speu,Kampong Speu,Kampong Speu
5070,Kampong Thom,Kampong Thom,Kampong Thom,カンポン・トム
3981,Kampot,Kampot,캄포트,カンポット
3983,Kandal,Kandal,칸달,カンダル
3978,Kep,Kep,kep,Kep
3982,Koh Kong,Koh Kong,코 콩,Koh Kong
3986,Kratie,Kratie,크라티,クラティ
3985,Mondulkiri,Mondulkiri,Mondulkiri,モンドルキリ
3987,Oddar Meanchey,Oddar Meanchey,홀수 르 의미체,オッダル・ジーンシー
3980,Pailin,Pailin,Pailin,パイリン
3994,Phnom Penh,Phnom Penh,프놈펜,プノンペン
3973,Preah Vihear,Preah Vihear,Preah Vihear,preah vihear
3974,Prey Veng,Prey Veng,먹이 veng,獲物ヴェン
3977,Pursat,Pursat,추구,Purnat
3990,Ratanakiri,Ratanakiri,라 타나 키리,ラタナキリ
3992,Siem Reap,Siem Reap,Siem Reap,Siem Reap
3989,Sihanoukville,Sihanoukville,Sihanoukville,シハヌークビル
3993,Stung Treng,Stung Treng,스턴트 트 렌트,刺したトレン
3972,Svay Rieng,Svay Rieng,Svay Rieng,svay rieng
3975,Takeo,Takeo,Takeo,トゥーオ
2663,Adamawa,Adamawa,아다마와,アダマワ
2660,Centre,Centre,센터,中心
2661,East,East,동쪽,東
2656,Far North,Far North,북쪽,はるか北方
2662,Littoral,Littoral,littoral,沿岸
2665,North,North,북쪽,北
2657,Northwest,Northwest,북서,北西
2659,South,South,남쪽,南
2658,Southwest,Southwest,남서,南西
2664,West,West,서쪽,西
872,Alberta,Alberta,앨버타,アルバータ
875,British Columbia,British Columbia,브리티시 컬럼비아,ブリティッシュコロンビア
867,Manitoba,Manitoba,매니토바,マニトバ
868,New Brunswick,New Brunswick,뉴 브런 즈윅,ニューブランズウィック
877,Newfoundland and Labrador,Newfoundland and Labrador,뉴 펀들 랜드와 래브라도,ニューファンドランドとラブラドール
878,Northwest Territories,Northwest Territories,노스 웨스트 영토,北西領土
874,Nova Scotia,Nova Scotia,노바 스코샤,ノバスコシア
876,Nunavut,Nunavut,누나 부트,ヌナブート
866,Ontario,Ontario,온타리오,オンタリオ
871,Prince Edward Island,Prince Edward Island,프린스 에드워드 아일랜드,プリンス・エドワード島
873,Quebec,Quebec,퀘벡,ケベック
870,Saskatchewan,Saskatchewan,서스 캐처 원,サスカチュワン
869,Yukon,Yukon,유콘,ユーコン
2994,Barlavento Islands,Barlavento Islands,Barlavento 제도,Barlavento諸島
2999,Boa Vista,Boa Vista,보아 비스타,ボアビスタ
2996,Brava,Brava,브라바,ブラバ
2991,Maio Municipality,Maio Municipality,Maio 지방 자치 단체,マイオ市
2987,Mosteiros,Mosteiros,Mosteiros,モスタイロス
2997,Paul,Paul,폴,ポール
